title,company,salary,location,description,skills,url,crawl_time
Chuyên Viên Phân Tích Dữ Liệu (BA),Công Ty Cổ Phần Công Nghệ Tiên Phát - Tpcoms,Thương lượng,HCM,"Cầu nối giữa nhu cầu kinh doanh và giải pháp kỹ thuật, thấu hiểu dữ liệu, đánh giá quy trình, và đưa ra các đề xuất/giải pháp chiến lược, tối ưu hóa hoạt động và tăng cường khả năng cạnh tranh trên thị trường Giai đoạn 1: Xây dựng & Tích hợp hệ thống (Làm việc với Outsource) - Quản lý yêu cầu: Làm việc trực tiếp với các phòng ban tại TPCOMs để thu thập yêu cầu nghiệp vụ cho sàn TMĐT B2B. - Cầu nối kỹ thuật: Chuyển hóa yêu cầu thành luồng vận hành nghiệp vụ để làm việc với team BA và Dev của đơn vị outsourcing về tài liệu SRS, User Stories, Wireframes và Mapping dữ liệu - Giám sát tiến độ & Chất lượng: Kiểm soát logic nghiệp vụ trong quá trình phát triển của đối tác, đảm bảo platform đúng định hướng của TPCOMs.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Viễn thông, Business Analysis, Phân Tích Nghiệp Vụ, Ecommerce, Agile Scrum, (Xem bản đồ), Phòng nhân sự",https://www.vietnamworks.com/chuyen-vien-phan-tich-du-lieu-ba-2048827-jv,2026-05-24 16:21:44.121353
Account Manager (B2B / Enterprise),Công Ty CP Giải Pháp Kinh Doanh Nền Tảng - Basebs,Account Manager (B2B / Enterprise),HCM,"●	Chủ động xây dựng pipeline, xác định, tiếp cận và mở rộng tệp khách hàng mục tiêu (BFSI, Retail, FMCG, Enterprise…). ●	Phát triển và duy trì mối quan hệ với khách hàng mới và hiện tại cũng như các tài khoản được giao. ●	Tư vấn các giải pháp công nghệ (Contact Center, CRM, AI Chatbot/Voicebot…) phù hợp với nhu cầu khách hàng. ●	Phối hợp với team Marketing, Consultant để xây dựng proposal và demo giải pháp. ●	Dẫn dắt quá trình tư vấn, đàm phán và chốt hợp đồng.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Hà Nội, Trang Văn hóa công ty, Kinh Doanh, Phát Triển Khách Hàng, Tư Vấn Giải Pháp, Giải Pháp Công Nghệ, Hồ Chí Minh, Hà Nội",https://www.vietnamworks.com/account-manager-b2b-enterprise-2052097-jv,2026-05-24 16:21:52.636615
Project Coordinator,FPT Corporation,Thương lượng,HN,"Chịu trách nhiệm nghiên cứu, đề xuất và điều phối các chương trình cải tiến của FPT. Vị trí đóng vai trò định hướng và là đầu mối phối hợp giữa các bên liên quan. Giám sát tiến độ, chất lượng triển khai, đồng thời tham gia xây dựng và cải tiến quy trình nhằm đảm bảo các chương trình/dự án được thực hiện đúng mục tiêu, đúng tiêu chuẩn và hiệu quả. - Nghiên cứu xu hướng quản trị, quản trị chất lượng, mảng công việc mới và đưa ra đề xuất triển khai mức ngành dọc và FPT - Đánh giá hiện trạng và đề xuất triển khai các chương trình cải tiến. - Xây dựng kế hoạch chi tiết, bộ chỉ số đo lường hiệu quả cho các dự án cải tiến. - Phối hợp với các bên liên quan triển khai các chương trình/dự án theo kế hoạch.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hà Nội, Trang Văn hóa công ty, Quản Lý Dự Án Công Nghệ, Excel, PowerBI, Project Coordination, Quality Assurance, FPT Corporation",https://www.vietnamworks.com/project-coordinator-2055522-jv,2026-05-24 16:21:54.393977
Chuyên Viên Kinh Doanh Dự Án CNTT,Trung Tâm Công Nghệ Thông Tin MobiFone,"Tới $ 8,000 /tháng Premium",HN,"• Nghiên cứu, nắm bắt nhu cầu từ các đơn vị nghiệp vụ, đơn vị chức năng trong ngành; đề xuất giải pháp CNTT, chuyển đổi số phù hợp. • Tham gia xây dựng định hướng, kế hoạch phát triển các giải pháp, dịch vụ CNTT theo lĩnh vực được phân công. • Chủ trì/phối hợp với các đơn vị kỹ thuật xây dựng phương án kỹ thuật, tài liệu giải pháp, hồ sơ đề xuất dự án. • Tham gia công tác chuẩn bị hồ sơ, thủ tục trình duyệt, phê duyệt dự án theo quy định. • Phối hợp triển khai dự án; theo dõi tiến độ, chất lượng, khối lượng thực hiện và báo cáo cấp có thẩm quyền.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Premium, Hà Nội, Trang Văn hóa công ty, Kinh Doanh, Bán Hàng Kỹ Thuật, Chuyển Đổi Số, Giải Pháp Công Nghệ, Kinh Doanh Dự Án Cntt",https://www.vietnamworks.com/chuyen-vien-kinh-doanh-du-an-cntt-2043676-jv,2026-05-24 16:22:01.422644
[HOT] Chuyên Gia Phát Triển Sản Phẩm/Giải Pháp CNTT,Trung Tâm Công Nghệ Thông Tin MobiFone,Thương lượng,HN,"1. Nghiên cứu, xây dựng chiến lược và roadmap sản phẩm: Nghiên cứu thị trường, khách hàng, đối thủ và đề xuất kế hoạch phát triển sản phẩm/giải pháp CNTT. Lập kế hoạch, xây dựng chiến lược sản phẩm và lộ trình (roadmap) phát triển sản phẩm/giải pháp đảm bảo tính mới, khả năng cạnh tranh và đáp ứng nhu cầu khách hàng. 2. Thiết kế & phát triển sản phẩm/giải pháp– Thiết kế & phát triển sản phẩm/giải pháp và Thực hiện triển khai phát triển sản phẩm/giải pháp– Quản lý vòng đời sản phẩm: Đề xuất, triển khai ý tưởng → thiết kế → thử nghiệm → triển khai → vận hành và cải tiến nhằm đảm bảo tiến độ và chất lượng sản phẩm. 3. Triển khai dự án chiến lược: Tham gia triển khai các dự án phát triển sản phẩm/giải pháp CNTT trọng điểm (chính phủ số, chuyển đổi số, ứng dụng chính…). 4. Phối hợp liên phòng ban: Làm việc chặt chẽ với các bộ phận Kinh doanh để xác định nhu cầu khách hàng phục vụ nhu cầu SXKD tại trung tâm. Tham gia thuyết trình, trình bày phương án phát triển sản phẩm với ban lãnh đạo và đối tác chiến lược. 5. Quản trị hiệu quả sản phẩm: Theo dõi các chỉ số hiệu suất của danh mục sản phẩm, phân tích dữ liệu, đánh giá hiệu quả kinh doanh và đề xuất nâng cấp, mở rộng hoặc dừng sản phẩm không hiệu quả.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Premium, Hà Nội, Trang Văn hóa công ty, Quản Lý Dự Án Công Nghệ, Giải Pháp Công Nghệ, Phân Tích Dữ Liệu, Phát Triển Sản Phẩm, Quản Lý Dự Án",https://www.vietnamworks.com/hot-chuyen-gia-phat-trien-san-phamgiai-phap-cntt-2043667-jv,2026-05-24 16:22:03.691726
"Chuyên Viên Presale (Cloud, An Ninh Mạng)",Trung Tâm Công Nghệ Thông Tin MobiFone,"Tới $ 8,000 /tháng Premium",HN,"• Tiếp nhận và phân tích yêu cầu của khách hàng; khảo sát hệ thống CNTT, kiến trúc mạng và hiện trạng bảo mật. • Đánh giá rủi ro an toàn thông tin, xác định lỗ hổng, mối đe dọa và mức độ ảnh hưởng đến hệ thống. • Đề xuất phương án xử lý phù hợp với mô hình vận hành thực tế và ngân sách của khách hàng. • Tư vấn chiến lược, lộ trình triển khai và mô hình bảo mật phù hợp với từng ngành nghề/đặc thù khách hàng. • Đề xuất các giải pháp: phần mềm nghiệp vụ, hạ tầng Cloud/ Virtualization/ OpenStack/ OpenShift, hệ thống mạng, bảo mật và trung tâm dữ liệu (DC/DR, phòng máy)","Tất cả danh mục, Dành cho Nhà tuyển dụng, Premium, Hà Nội, Trang Văn hóa công ty, Kinh Doanh, Bán Hàng Kỹ Thuật, An Toàn Thông Tin, Cloud Computing, Giải Pháp Công Nghệ",https://www.vietnamworks.com/chuyen-vien-presale-cloud-an-ninh-mang-2043672-jv,2026-05-24 16:22:11.096062
Account Executive B2B Website/seo/digital/hosting | Thu Nhập Đến 30M,Mona Software,Account Executive B2B Website/seo/digital/hosting | Thu Nhập Đến 30M,HCM,"Account Executive tại MONA đóng vai trò tư vấn và phát triển khách hàng doanh nghiệp, trực tiếp tham gia vào các dự án Website, SEO, Digital Marketing và Hosting/Server/Cloud. Đây là vị trí phù hợp với ứng viên có 1–2 năm kinh nghiệm Sales B2B / Account Executive / Account Consultant, muốn phát triển lâu dài trong môi trường agency – công nghệ. Tư vấn và phát triển khách hàng B2B cho các dịch vụ: Website, Landing Page, E-commerce, SEO, Digital Marketing, Hosting/Server/Cloud. Khai thác nhu cầu, ngân sách và vấn đề thực tế của khách hàng. Đề xuất giải pháp phù hợp và phối hợp với team nội bộ để xây dựng proposal/báo giá.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Urgent, Hồ Chí Minh, Kinh Doanh, Digital Marketing, E Commerce, Hosting, Website, Mona Software",https://www.vietnamworks.com/account-executive-b2b-websiteseodigitalhosting-or-thu-nhap-djen-30m-2048321-jv,2026-05-24 16:22:13.353258
Senior Accountant ( Maternity Leave),Katalon,Thương lượng,HCM,"Founded in 2016, Katalon is the category leader in AI-augmented software testing, empowering hybrid testers—those blending manual, automation, and AI skills—to deliver exceptional digital experiences. Katalon enables software teams of any size to deliver world-class customer experiences faster, easier, and more efficiently. Since its first launch, Katalon has experienced tremendous growth, serving more than 30,000 teams across 80+ countries, many of which are in the Fortune Global 500. Katalon has been named a G2 Leader in software testing for 11 consecutive quarters and a Great Place to Workfor three consecutive years. - The General Accountant plays a key role in ensuring the accuracy, completeness, and compliance of accounting records in accordance with VAS, US GAAP, and statutory requirements. This position requires strong hands-on capability across the full accounting cycle and the ability to work independently to manage assigned responsibilities. - The role is also expected to supervise and review the work of other team members when necessary, ensuring continuity of operations and compliance with regulatory requirements. - As a General Accountant, your mission includes but not limited to:","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Finance & Accounting, ACCA, MNC Environment, VAS, Katalon",https://www.vietnamworks.com/senior-accountant-maternity-leave-2048654-jv,2026-05-24 16:22:20.469667
Nhân Viên Kế Toán Tổng Hợp,CÔNG TY TNHH FIRST HOLDING,Thương lượng,HCM,"• Theo dõi và kiểm tra các nghiệp vụ phát sinh hàng ngày. • Lập báo cáo tài chính, báo cáo quản trị định kỳ theo yêu cầu của Ban Giám đốc. • Kiểm soát chứng từ kế toán, đảm bảo tính hợp lệ, hợp pháp, hợp lý. • Kiểm soát dòng tiền, công nợ, chi phí, doanh thu và lập kế hoạch tài chính định kỳ. • Thực hiện các báo cáo thuế GTGT, TNDN, TNCN và các loại thuế khác theo quy định.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Kiểm Toán, Báo Cáo Quản Trị, Báo Cáo Tài Chính, Hạch Toán, Thuế",https://www.vietnamworks.com/nhan-vien-ke-toan-tong-hop-2055306-jv,2026-05-24 16:22:21.942796
IT Technician,DKO Architecture Việt Nam,Thương lượng,HCM,"The IT Technician plays a critical hands-on role in delivering high-quality end-user IT support across the Ho Chi Minh studio and supporting global operations. This role is suited to a highly technical, proactive professional who thrives on solving problems, improving systems, and providing exceptional user experience for architects, designers, and business support teams. This is a non-people-management role with a strong focus on desktop support, collaboration technologies, and operational IT delivery. Considered Developing in this area. Demonstrates an ongoing development of skill over time: •     Contributes to a positive culture by being respectful, supportive, and inclusive of others at DKO. •     Proactive in taking responsibility and being accountable for own actions.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Urgent, Hồ Chí Minh, IT Support/Help Desk, End-User Support, Troubleshooting, Device Management, IT support, IT Staff",https://www.vietnamworks.com/it-technician-2048459-jv,2026-05-24 16:22:30.284149
"Senior Fullstack Engineer (React, Java, Graphql)",CÔNG TY TNHH CÔNG NGHỆ CODERPUSH,70tr-100tr ₫/tháng,HCM,"As a Senior Fullstack Java engineer, you will be responsible for: • Provide technical leadership in the design, integration, implementation, and transition of enterprise SaaS human services system • Flexible design architectural approach to deliver configurability along the data creation, integrations, workflows, notifications, and data persistence • Understand and synthesize integration requirements, and develop recommendations based on business objectives, product roadmap, solution architecture and technical considerations • Contribute to the development of our platform functionality using state-of-the-art frameworks and tools","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Hà Nội, Phần Mềm Máy Tính, GrapQL, Java, Microservices, Problem-solving, Hồ Chí Minh, Hà Nội",https://www.vietnamworks.com/senior-fullstack-engineer-react-java-graphql-2051900-jv,2026-05-24 16:22:30.795921
Sales Planning (7 Months contract),"Orion Food Vina Co,. Ltd - Head Office",Sales Planning (7 Months contract),HCM,"1. Assist in downloading and aggregating data from the system. 2. Collect branded product reports and plans from branches and centers. 3. Assist in collecting monthly promotional programs and documents (notification letters, request drafts, etc.).- Communicate with relevant departments to successfully promote new products; 4. Supports report daily and weekly using templates. - Open for fresher, university graduate with related majors;","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Trang Văn hóa công ty, Hàng tiêu dùng, Sales Planning, Data Analysis, Advanced Excel, PowerQuery, Reporting Tools",https://www.vietnamworks.com/sales-planning-7-months-contract-2048584-jv,2026-05-24 16:22:39.138247
Chuyên viên Báo cáo tuân thủ - Compliance Reporting Officer - Khối Dữ liệu (2026TD450982),NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK,Thương lượng,HN,"- Thực hiện các hoạt động xây dựng và cung cấp dữ liệu phục vụ báo cáo đáp ứng quy định của Cơ quan Nhà nước theo yêu cầu của các đơn vị nghiệp vụ. - Thực hiện các hoạt động phối hợp xây dựng và cung cấp dữ liệu theo yêu cầu các Dự án của Ngân hàng - Tốt nghiệp đại học, ưu tiên chuyên ngành kinh tế, tài chính, ngân hàng - Có tối thiểu 1 năm kinh nghiệm trong lĩnh vực ngân hàng - tài chính. Ưu tiên có kinh nghiệm trong lĩnh vực báo cáo tuân thủ và các quy định Cơ quan nhà nước. - Ưu tiên có chứng chỉ hoặc có kinh nghiệm sử dụng thành thạo công cụ truy xuất, biến đổi dữ liệu: SQL, Tableau, Power BI, Oracle, Data visualization","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hà Nội, Trang Văn hóa công ty, Ngân hàng, Data Visualization, Oracle, Power BI, SQL, Tableau",https://www.vietnamworks.com/chuyen-vien-bao-cao-tuan-thu-compliance-reporting-officer-khoi-du-lieu-2026td450982-2046556-jv,2026-05-24 16:22:40.725617
Chuyên Viên Phát Triển Ngân Hàng Số,Ngân Hàng TNHH MTV Woori Việt Nam,15tr-25tr ₫/tháng Urgent,HN,"• Nghiên cứu thị trường, hành vi người dùng, xu hướng tài chính số để đề xuất sản phẩm/dịch vụ mới • Đề xuất roadmap phát triển sản phẩm và theo dõi tiến độ • Làm việc với đối tác để triển khai, tích hợp sản phẩm, dịch vụ trên kênh số • Phối hợp xây dựng mô hình hợp tác (business model, mô hình phí,...) • Theo dõi tiến độ triển khai, quản lý tích hợp, đảm bảo go-live đúng tiến độ","Tất cả danh mục, Dành cho Nhà tuyển dụng, Urgent, Hà Nội, Trang Văn hóa công ty, Chuyển Đổi Số, Ngân hàng, Critical Thinking, Digital Banking, Market Research",https://www.vietnamworks.com/chuyen-vien-phat-trien-ngan-hang-so-2051839-jv,2026-05-24 16:22:48.438204
MRP Specialist (Material Requirements Planning),CÔNG TY TNHH AJAX SYSTEMS VIỆT NAM,Thương lượng,HN,"●	Plan and place orders with consideration of production and delivery lead times to ensure 100% production coverage ●	Monitor long-term material availability and assess potential risks ●	Achieve departmental KPIs related to MRP performance ●	Visualize and report on activities, including status tracking and control of planned actions ●	Collaborate with internal departments to ensure smooth execution of responsibilities","Tất cả danh mục, Dành cho Nhà tuyển dụng, Quản Lý Chuỗi Cung Ứng, Hệ thống CNTT & Thiết bị, Material Planning, Production Planning, Vendor Material Control, MRP Planning, Purchasing Control, Hưng Yên",https://www.vietnamworks.com/mrp-specialist-material-requirements-planning-2048566-jv,2026-05-24 16:22:49.572397
Martech Execution (Lương Cứng Từ 12 - 22Tr),CÔNG TY CỔ PHẦN GIẢI PHÁP CHUYỂN ĐỔI SỐ VIỆT NAM,Martech Execution (Lương Cứng Từ 12 - 22Tr),HN,"•	Phối hợp với Account, Martech Lead và Content để triển khai campaign đúng brief và đúng logic; •	Phối hợp với client hoặc đối tác để làm rõ đề bài, kiểm tra dữ liệu, event và điều kiện vận hành khi cần; •	Xây dựng logic automation (segmentation, trigger, condition, frequency) và thiết lập các chiến dịch automation marketing đa kênh (Web Push, App Push, In-App, Email, SMS, ZNS…) trên  các nền tảng Insider, CleverTap theo workflow đã thiết kế, đảm bảo vận hành đúng logic và không xảy ra conflict; •	Thực hiện kiểm tra và test campaign trước khi go-live để đảm bảo vận hành chính xác (đúng segment, đúng trigger, không conflict). •	Theo dõi hiệu quả journey/campaign, phát hiện lỗi dữ liệu hoặc event và đề xuất tối ưu ở mức cơ bản;","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hà Nội, Tiếp Thị, Hệ thống CNTT & Thiết bị, Marketing Development, Communication, Account Management, Digital Marketing, Martech",https://www.vietnamworks.com/martech-execution-luong-cung-tu-12-22tr-2050403-jv,2026-05-24 16:22:57.046050
Deputy Director of Product Division,CÔNG TY CỔ PHẦN GIẢI PHÁP CHUYỂN ĐỔI SỐ VIỆT NAM,30tr-40tr ₫/tháng,HN,"•	Trực tiếp quản lý các nhóm BA, Dev, UI/UX để đảm bảo tiến độ, chất lượng và ngân sách của các dự án sản phẩm cho ngân hàng. •	Chịu trách nhiệm deliver sản phẩm đúng cam kết với khách hàng (các ngân hàng, tổ chức tài chính). •	Xây dựng quy trình, tiêu chuẩn và giám sát hiệu suất làm việc của đội ngũ sản phẩm. 2. Thu thập yêu cầu và phân tích nghiệp vụ ngân hàng •	Làm việc trực tiếp với khách hàng ngân hàng để thấu hiểu các nghiệp vụ kinh doanh và vận hành (tín dụng, thanh toán, ngân hàng số, quản lý rủi ro, KYC, AML, kế toán ngân hàng, xử lý giao dịch…).","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hà Nội, Quản Lý Dự Án Công Nghệ, Ngân hàng, Core Banking, Agile Scrum, Digital Banking, IT Business Analyst, Product Development",https://www.vietnamworks.com/deputy-director-of-product-division-2055151-jv,2026-05-24 16:22:58.885903
BIM Technician,DKO Architecture Việt Nam,Thương lượng,HCM,"-	Responsible for the coordination and implementation of DKO’s BIM and digital construction procedures during a project's design, construction, and handover. -	Assist the BIM Manager through training and providing expertise, with the ability to troubleshoot issues and implement standards. -	Assist the IT Manager to provide general IT Hardware and Software support. -	Assist in complex Archicad models and coordination on high-profile projects -	Conduct file-shares, high-level model review, rationalise project libraries, day-to-day BIM coordination and BIM project/server management.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Kiến Trúc/Xây Dựng, Quản Lý Dự Án, ArchiCAD, BIM, IT Support, Technical, BIM Collaborate",https://www.vietnamworks.com/bim-technician--2032559-jv,2026-05-24 16:23:06.521716
Senior General Accountant,Công Ty TNHH Money Forward Việt Nam,Thương lượng,HCM,"- Review vendor invoices & supporting documents, process vendor payments and reimbursements to employees according to company policies and procedures. - Prepare FCT, review VAT, CIT and statutory reports on a monthly and annual basis. - Support month-end and year-end closing activities. - Check and consolidate data related to HCM and HN branch. - Support internal reports as requested by the Head Quarter.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Trang Văn hóa công ty, Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Financial Report, Finance, Kiểm Toán, Kế Toán Thuế",https://www.vietnamworks.com/senior-general-accountant--2047880-jv,2026-05-24 16:23:07.074414
Real Estate Portfolio Finance & Accounting Manager,WOWSUITE SOFTWARE,Thương lượng,HCM,"We are seeking a highly organized and commercially minded Real Estate Portfolio Finance & Accounting Manager to oversee accounting, financial reporting, expense management, and profitability across a growing real estate portfolio. This role requires strong accounting experience combined with real estate, rental property, hospitality, or Airbnb operational exposure. The successful candidate will manage day to day financial operations, monitor portfolio performance, control expenses, and help management make informed financial decisions across multiple properties and entities. - Manage full cycle accounting for multiple properties and related entities - Prepare monthly financial reports, reconciliations, and profitability analysis","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Trang Văn hóa công ty, Bất Động Sản, Phát Triển Bất Động Sản, Financial Reporting, Finance & Accounting, WOWSUITE SOFTWARE, Chief Accountant",https://www.vietnamworks.com/real-estate-portfolio-finance-and-accounting-manager-2051617-jv,2026-05-24 16:23:16.324097
Devops & SRE - Level: Senior,Công ty cổ phần Khoa học Dữ liệu,25tr-40tr ₫/tháng,HN,"●	Nền tảng hạ tầng máy chủ vật lý và Cloud, đảm bảo giám sát hiệu quả tài nguyên và tình trạng phần cứng máy chủ (quy mô 10-20 dedicated server). ●	Quản lý và bảo trì các dịch vụ bao gồm Database, Data Storage, Run-time Service, và Background Job, Multi-tenant (resource sizing & quota limit) hoạt động ổn định và hiệu quả. ●	Theo dõi và bảo đảm các dịch vụ quan trọng hoạt động ổn định và hiệu quả theo các tiêu chuẩn SLA. ●	Lập kế hoạch chăm sóc, bảo trì, nâng cấp tài nguyên, dịch vụ ●	Chịu trách nhiệm về bảo mật dữ liệu và thông tin trên hạ tầng.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hà Nội, Docker, Workflow Automation, Network Security, DevOps, Chuyên viên Marketing, Công Ty Cổ Phần Anvy, (Xem bản đồ)",https://www.vietnamworks.com/devops-and-sre-level-senior-2055050-jv,2026-05-24 16:23:16.783400
Nhân Viên Kỹ Thuật Hệ Thống It/Si,Công ty TNHH Phát triển Thương mại và Kỹ thuật Toàn Cầu,"$ 400-1,000 /tháng",HN,"• Triển khai, lắp đặt và cấu hình hệ thống mạng, bảo mật, hội nghị truyền hình và thiết bị CNTT. • Tham gia các dự án tích hợp hệ thống (SI) & an toàn bảo mật cho khách hàng khối Ngân hàng/Doanh nghiệp. • Phối hợp xây dựng tài liệu kỹ thuật, kế hoạch triển khai và kiểm thử hệ thống. • Xử lý sự cố kỹ thuật trong quá trình triển khai và vận hành. • Hướng dẫn sử dụng, đào tạo và chuyển giao hệ thống cho khách hàng.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hà Nội, IT Support/Help Desk, Hệ thống CNTT & Thiết bị, IT Infrastructure, System Integration, Network Security, Firewall, IT Support",https://www.vietnamworks.com/nhan-vien-ky-thuat-he-thong-itsi-2055053-jv,2026-05-24 16:23:26.258601
IT Chief Manager (Up to 60Mil VND),Công Ty TNHH LOTTE C&F Vietnam,IT Chief Manager (Up to 60Mil VND),HCM,"Lead IT team members to ensure the stable operation of the Company’s systems, infrastructure, and security, while coordinating with affiliates and external partners to execute IT-related requirements. •	Manage the daily operations of the IT team, including task allocation, progress tracking, and quality control •	Support team capability development, recruitment, and onboarding activities when necessary •	Ensure the stable operation of internal and external integrated systems •	Identify root causes of system incidents, perform recovery actions, and implement preventive measures","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Bán lẻ/Bán sỉ, Fintech, IT Management, IT Operations, Quản Lý Hạ Tầng, Vendor Management, (Xem bản đồ)",https://www.vietnamworks.com/it-chief-manager-up-to-60mil-vnd-2054996-jv,2026-05-24 16:23:25.211398
Chuyên Viên Bảo Mật Thông Tin,Bắc Á Bank - Https://tuyendung.baca-Bank.vn/,Thương lượng,HN,"Giám sát và bảo vệ hệ thống dịch vụ tài chính số trước các mối đe dọa an ninh mạng; thực hiện phân tích sự cố bảo mật, kiểm tra lỗ hổng và đảm bảo tuân thủ quy định của NHNN và pháp luật về an toàn thông tin trong lĩnh vực ngân hàng. + Vận hành và theo dõi hệ thống SIEM,...; phân tích cảnh báo và triage sự cố bảo mật; + Sử dụng AI threat intelligence tools để phát hiện các mẫu bất thường và tấn công; + Phối hợp với nhóm DevOps xử lý các phát hiện về bảo mật từ pipeline scanning. + Thực hiện đánh giá vulnerability định kỳ cho các ứng dụng dịch vụ điện tử;","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hà Nội, Trang Văn hóa công ty, Ngân hàng, An Toàn Thông Tin, Cybersecurity, Vulnerability Scanning, Phân tích sự cố, (Xem bản đồ)",https://www.vietnamworks.com/chuyen-vien-bao-mat-thong-tin-2037223-jv,2026-05-24 16:23:35.190604
Chuyên Viên DevOps,Bắc Á Bank - Https://tuyendung.baca-Bank.vn/,Thương lượng,HN,"Xây dựng và vận hành pipeline CI/CD tích hợp bảo mật tự động cho hệ thống dịch vụ ngân hàng điện tử; đảm bảo hạ tầng cloud an toàn, ổn định và có khả năng phục hồi nhanh; tuân thủ các quy định của NHNN và pháp luật về an toàn thông tin trong lĩnh vực ngân hàng; góp phần giảm thiểu rủi ro, nâng cao hiệu suất vận hành và chất lượng dịch vụ. + Xây dựng các công việc triển khai tự động trên các môi trường khác nhau + Quản lý hạ tầng dưới dạng Code (Infrastructure as Code - IaC) + Thiết lập và duy trì cơ chế SLA uptime cho toàn bộ hệ thống dịch vụ điện tử; + Xây dựng và cải tiến liên tục quy trình incident response, disaster recovery và capacity planning;","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hà Nội, Trang Văn hóa công ty, Ngân hàng, Ci/Cd Methodologies, Docker, Kubernetes, Terraform, Communication Skills",https://www.vietnamworks.com/chuyen-vien-devops-2037219-jv,2026-05-24 16:23:36.052652
Chuyên Viên Kiến Trúc Hệ Thống,Bắc Á Bank - Https://tuyendung.baca-Bank.vn/,"$ 500-1,000 /tháng",HN,"Thiết kế, xây dựng và đảm bảo kiến trúc hệ thống cho nền tảng ngân hàng số của Ngân hàng; đảm bảo tính nhất quán, hiệu năng, bảo mật và khả năng mở rộng của toàn bộ hệ thống kỹ thuật, đáp ứng yêu cầu triển khai và vận hành theo từng giai đoạn. + Xây dựng và bảo trì tài liệu kiến trúc tổng thể cho hệ thống dịch vụ ngân hàng điện tử bao gồm lớp ứng dụng, dữ liệu, tích hợp và hạ tầng; + Thiết kế kiến trúc microservices/API gateway phục vụ nghiệp vụ tài khoản, tín dụng, thanh toán và định danh điện tử (eKYC); + Đánh giá và phê duyệt các quyết định kỹ thuật quan trọng của đội phát triển. + Xây dựng chuẩn tích hợp API, Event-driven architecture và data contract giữa các hệ thống;","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hà Nội, Trang Văn hóa công ty, Ngân hàng, Thiết Kế API, RESTful API, Tư Duy Hệ Thống, (Xem bản đồ), Xem chi tiết",https://www.vietnamworks.com/chuyen-vien-kien-truc-he-thong-2037203-jv,2026-05-24 16:23:44.048451
AIT Specialist,Công Ty Cổ Phần Kỹ Thuật Toàn Thắng,"Tới $ 1,000 /tháng",HCM,"TTE is in the core execution and scaling phase of our new, AI-native<ins> Odoo ERP system. We are seeking a Developer to join mid-stream to refine, extend, and lead the technical evolution of the existing platform. Reporting directly to the General Director, you will work alongside our existing developers in a flat structure to design and deploy an ""AI-native"" platform. This is a greenfield project where you will have the autonomy to co-author the digital DNA of the company, embedding AI into the heart of every business workflow without the constraints of legacy code or third-party low-code tools. -	Architecture Refinement: Inherit and refine the current end-to-end architectural design, ensuring existing Odoo modules are scalable and align with high-quality backend standards. -	Process Optimization: Continuously translate remaining complex engineering processes into clean logic while optimizing current data structures. -	Ongoing Migration: Oversee the continued migration and normalization of legacy data (e.g., from Bravo), maintaining 100% integrity as the system grows.","Tất cả danh mục, Dành cho Nhà tuyển dụng, Hồ Chí Minh, Phần Mềm Máy Tính, Khai khoáng/Dầu khí, Effective Communication, ESS Tools, Network Configuration, Odoo ERP, Python Programming",https://www.vietnamworks.com/ait-specialist-2054990-jv,2026-05-24 16:23:44.952412
